x,university_name,California Institute of Technology (Caltech),Harvard University,University of Oxford,Stanford University,Massachusetts Institute of Technology (MIT),Princeton University,University of Cambridge,"University of California, Berkeley",University of Chicago,Imperial College London,Yale University,"University of California, Los Angeles (UCLA)",Columbia University,ETH Zürich – Swiss Federal Institute of Technology Zürich,Johns Hopkins University,University of Pennsylvania,Duke University,University of Michigan,Cornell University,University of Toronto,University College London (UCL),Northwestern University,The University of Tokyo,Carnegie Mellon University,University of Washington,National University of Singapore (NUS),University of Texas at Austin,Georgia Institute of Technology (Georgia Tech),University of Illinois at Urbana Champaign,University of Wisconsin-Madison,University of British Columbia,London School of Economics and Political Science (LSE),"University of California, Santa Barbara",University of Melbourne,McGill University,Karolinska Institute,École Polytechnique Fédérale de Lausanne,King's College London,University of Edinburgh,New York University (NYU),"University of California, San Diego",Washington University in St Louis,The University of Hong Kong,Seoul National University,Peking University,University of Minnesota,University of North Carolina at Chapel Hill,Australian National University,Pennsylvania State University,Boston University,Tsinghua University,Brown University,"University of California, Davis",Kyoto University,Ludwig-Maximilians-Universität München,Korea Advanced Institute of Science and Technology (KAIST),Hong Kong University of Science and Technology,University of Manchester,Ohio State University,Pohang University of Science and Technology (Postech),KU Leuven,Purdue University,Georg-August-Universität Göttingen,University of Queensland Australia,École Normale Supérieure,Rice University,Leiden University,Universität Heidelberg,Delft University of Technology,École Polytechnique,University of Southern California,University of Sydney,Erasmus University Rotterdam,Universität Basel,Utrecht University,Nanyang Technological University,Wageningen University and Research Center,University of Pittsburgh,University of Bristol,Durham University,Emory University,Tufts University,University of Amsterdam,Michigan State University,Ghent University,Freie Universität Berlin,Technische Universität München,Case Western Reserve University,Vanderbilt University,University of Notre Dame,Monash University,McMaster University,"University of California, Irvine",Humboldt-Universität zu Berlin,University of Rochester,Université Pierre et Marie Curie,University of Colorado Boulder,University of Groningen,Maastricht University
Universität Basel,0.5882352941176471,0.20454545454545459,0.16666666666666663,0.5,0.10526315789473684,0.18604651162790697,0.15000000000000002,0.4782608695652174,0.38235294117647056,0.47619047619047616,0.08695652173913049,0.23529411764705888,0.31818181818181823,0.10526315789473684,0.17543859649122806,0.125,0.46153846153846156,0.23529411764705888,0.4545454545454546,0.11111111111111116,0.47619047619047616,0.32258064516129037,0.13043478260869568,0.4347826086956522,0.15384615384615385,0.5,0.3157894736842105,0.4137931034482759,0.17391304347826086,0.2857142857142857,0.3870967741935484,0.43333333333333335,0.11111111111111116,0.33333333333333337,0.4782608695652174,0.11764705882352944,0.09999999999999998,0.17500000000000004,0.09523809523809523,0.4347826086956522,0.36,0.34285714285714286,0.33333333333333337,0.37037037037037035,0.12,0.11764705882352944,0.4782608695652174,0.32558139534883723,0.1333333333333333,0.2068965517241379,0.11764705882352944,0.10526315789473684,0.17647058823529416,0.3548387096774194,0.17647058823529416,0.3421052631578947,0.1724137931034483,0.28260869565217395,0.5416666666666667,0.1428571428571429,0.24528301886792447,0.11764705882352944,0.11764705882352944,0.38235294117647056,0.38235294117647056,0.125,0.23529411764705888,0.11764705882352944,0.6363636363636364,0.3666666666666667,0.10526315789473684,0.36363636363636365,0.55,0.3571428571428571,1.0,0.11111111111111116,0.15625,0.29268292682926833,0.45833333333333337,0.6190476190476191,0.11764705882352944,0.17647058823529416,0.17647058823529416,0.5217391304347826,0.19999999999999996,0.17647058823529416,0.5416666666666667,0.43333333333333335,0.16129032258064513,0.23809523809523814,0.5,0.11764705882352944,0.10526315789473684,0.34375,0.4666666666666667,0.5217391304347826,0.40625,0.4,0.4782608695652174,0.19047619047619047
Utrecht University,0.2222222222222222,0.11363636363636365,0.6666666666666667,0.15000000000000002,0.631578947368421,0.18604651162790697,0.65,0.21739130434782605,0.2647058823529411,0.19047619047619047,0.13043478260869568,0.6666666666666667,0.18181818181818177,0.5789473684210527,0.19298245614035092,0.45833333333333337,0.23076923076923073,0.6666666666666667,0.2272727272727273,0.6666666666666667,0.2857142857142857,0.16129032258064513,0.5652173913043479,0.34782608695652173,0.5,0.25,0.3157894736842105,0.24137931034482762,0.15217391304347827,0.19047619047619047,0.22580645161290325,0.16666666666666663,0.12962962962962965,0.20512820512820518,0.21739130434782605,0.6111111111111112,0.15000000000000002,0.17500000000000004,0.04761904761904767,0.17391304347826086,0.43999999999999995,0.19999999999999996,0.36363636363636365,0.2962962962962963,0.48,0.6111111111111112,0.30434782608695654,0.16279069767441856,0.4666666666666667,0.4137931034482759,0.6111111111111112,0.631578947368421,0.6666666666666667,0.22580645161290325,0.6111111111111112,0.23684210526315785,0.15517241379310343,0.23913043478260865,0.25,0.5714285714285714,0.18867924528301883,0.16666666666666663,0.6666666666666667,0.32352941176470584,0.20588235294117652,0.08333333333333337,0.6666666666666667,0.6111111111111112,0.2727272727272727,0.3666666666666667,0.052631578947368474,0.21212121212121215,0.19999999999999996,0.3928571428571429,0.11111111111111116,1.0,0.4375,0.29268292682926833,0.20833333333333337,0.23809523809523814,0.6666666666666667,0.6111111111111112,0.6111111111111112,0.21739130434782605,0.48,0.7222222222222222,0.41666666666666663,0.4,0.4516129032258065,0.6190476190476191,0.20833333333333337,0.6666666666666667,0.5789473684210527,0.25,0.33333333333333337,0.21739130434782605,0.21875,0.16666666666666663,0.21739130434782605,0.7619047619047619
Nanyang Technological University,0.15625,0.25,0.40625,0.125,0.4375,0.16279069767441856,0.4375,0.125,0.1470588235294118,0.125,0.09375,0.40625,0.13636363636363635,0.4375,0.14035087719298245,0.46875,0.125,0.375,0.15625,0.46875,0.1875,0.09375,0.4375,0.125,0.5,0.125,0.1842105263157895,0.15625,0.28260869565217395,0.16666666666666663,0.125,0.09375,0.2592592592592593,0.15384615384615385,0.125,0.4375,0.21875,0.19999999999999996,0.15625,0.125,0.25,0.08571428571428574,0.18181818181818177,0.09375,0.46875,0.4375,0.21875,0.2093023255813954,0.4375,0.4375,0.375,0.46875,0.375,0.09375,0.4375,0.23684210526315785,0.1724137931034483,0.23913043478260865,0.1875,0.40625,0.2264150943396226,0.125,0.375,0.08823529411764708,0.05882352941176472,0.125,0.40625,0.40625,0.1875,0.09375,0.1875,0.12121212121212122,0.15625,0.15625,0.15625,0.4375,1.0,0.19512195121951215,0.125,0.15625,0.40625,0.375,0.375,0.15625,0.40625,0.40625,0.1875,0.21875,0.4375,0.46875,0.125,0.4375,0.40625,0.125,0.15625,0.15625,0.0625,0.09375,0.125,0.46875
Wageningen University and Research Center,0.29268292682926833,0.20454545454545459,0.29268292682926833,0.31707317073170727,0.29268292682926833,0.13953488372093026,0.31707317073170727,0.3414634146341463,0.2682926829268293,0.31707317073170727,0.19512195121951215,0.31707317073170727,0.20454545454545459,0.2682926829268293,0.19298245614035092,0.2195121951219512,0.3414634146341463,0.29268292682926833,0.36585365853658536,0.29268292682926833,0.36585365853658536,0.2682926829268293,0.2682926829268293,0.3414634146341463,0.2682926829268293,0.36585365853658536,0.3902439024390244,0.36585365853658536,0.15217391304347827,0.1428571428571429,0.2682926829268293,0.31707317073170727,0.2407407407407407,0.1707317073170732,0.36585365853658536,0.29268292682926833,0.2195121951219512,0.1707317073170732,0.2195121951219512,0.31707317073170727,0.31707317073170727,0.24390243902439024,0.4878048780487805,0.3902439024390244,0.19512195121951215,0.36585365853658536,0.31707317073170727,0.13953488372093026,0.1707317073170732,0.2682926829268293,0.29268292682926833,0.31707317073170727,0.29268292682926833,0.2682926829268293,0.2682926829268293,0.2195121951219512,0.2586206896551724,0.3913043478260869,0.46341463414634143,0.2682926829268293,0.339622641509434,0.12195121951219512,0.29268292682926833,0.2682926829268293,0.2682926829268293,0.19512195121951215,0.31707317073170727,0.36585365853658536,0.31707317073170727,0.41463414634146345,0.1707317073170732,0.2682926829268293,0.3414634146341463,0.3414634146341463,0.29268292682926833,0.29268292682926833,0.19512195121951215,1.0,0.31707317073170727,0.3414634146341463,0.2682926829268293,0.2682926829268293,0.2682926829268293,0.3414634146341463,0.24390243902439024,0.31707317073170727,0.41463414634146345,0.41463414634146345,0.29268292682926833,0.29268292682926833,0.36585365853658536,0.29268292682926833,0.29268292682926833,0.2682926829268293,0.31707317073170727,0.46341463414634143,0.3414634146341463,0.3414634146341463,0.36585365853658536,0.29268292682926833
University of Pittsburgh,0.375,0.25,0.16666666666666663,0.625,0.08333333333333337,0.2093023255813954,0.16666666666666663,0.625,0.47058823529411764,0.625,0.16666666666666663,0.20833333333333337,0.38636363636363635,0.125,0.21052631578947367,0.04166666666666663,0.6153846153846154,0.20833333333333337,0.625,0.125,0.5833333333333333,0.4193548387096774,0.08333333333333337,0.41666666666666663,0.11538461538461542,0.5833333333333333,0.42105263157894735,0.5517241379310345,0.23913043478260865,0.4285714285714286,0.5161290322580645,0.6,0.14814814814814814,0.4358974358974359,0.6666666666666667,0.125,0.16666666666666663,0.09999999999999998,0.125,0.7916666666666666,0.12,0.4571428571428572,0.36363636363636365,0.5185185185185186,0.07999999999999996,0.16666666666666663,0.625,0.39534883720930236,0.1333333333333333,0.10344827586206895,0.16666666666666663,0.125,0.16666666666666663,0.4838709677419355,0.16666666666666663,0.1578947368421053,0.18965517241379315,0.34782608695652173,0.5833333333333333,0.16666666666666663,0.3207547169811321,0.08333333333333337,0.125,0.2647058823529411,0.5,0.125,0.20833333333333337,0.16666666666666663,0.5416666666666667,0.5,0.16666666666666663,0.48484848484848486,0.5833333333333333,0.3214285714285714,0.45833333333333337,0.20833333333333337,0.125,0.31707317073170727,1.0,0.625,0.125,0.16666666666666663,0.16666666666666663,0.625,0.07999999999999996,0.16666666666666663,0.16666666666666663,0.19999999999999996,0.09677419354838712,0.20833333333333337,0.625,0.125,0.125,0.5,0.23333333333333328,0.625,0.40625,0.5,0.5833333333333333,0.125
University of Bristol,0.4285714285714286,0.25,0.19047619047619047,0.6666666666666667,0.09523809523809523,0.2325581395348837,0.1428571428571429,0.6521739130434783,0.5,0.7142857142857143,0.17391304347826086,0.23809523809523814,0.40909090909090906,0.1428571428571429,0.21052631578947367,0.16666666666666663,0.5769230769230769,0.23809523809523814,0.6363636363636364,0.1428571428571429,0.7619047619047619,0.4193548387096774,0.13043478260869568,0.5652173913043479,0.1923076923076923,0.7083333333333333,0.39473684210526316,0.5517241379310345,0.21739130434782605,0.40476190476190477,0.5161290322580645,0.6666666666666667,0.16666666666666663,0.4358974358974359,0.6086956521739131,0.1428571428571429,0.09523809523809523,0.15000000000000002,0.09523809523809523,0.6521739130434783,0.24,0.4571428571428572,0.36363636363636365,0.5555555555555556,0.16000000000000003,0.19047619047619047,0.6521739130434783,0.41860465116279066,0.19999999999999996,0.1724137931034483,0.1428571428571429,0.1428571428571429,0.19047619047619047,0.5161290322580645,0.19047619047619047,0.21052631578947367,0.2068965517241379,0.3695652173913043,0.6666666666666667,0.19047619047619047,0.3207547169811321,0.04761904761904767,0.1428571428571429,0.2941176470588235,0.5,0.20833333333333337,0.23809523809523814,0.19047619047619047,0.4545454545454546,0.5333333333333333,0.1428571428571429,0.48484848484848486,0.6666666666666667,0.3928571428571429,0.6190476190476191,0.23809523809523814,0.15625,0.3414634146341463,0.625,1.0,0.1428571428571429,0.19047619047619047,0.19047619047619047,0.6521739130434783,0.16000000000000003,0.19047619047619047,0.33333333333333337,0.2666666666666667,0.16129032258064513,0.23809523809523814,0.625,0.1428571428571429,0.1428571428571429,0.5,0.3666666666666667,0.6956521739130435,0.40625,0.5666666666666667,0.6956521739130435,0.1428571428571429
Durham University,0.2941176470588235,0.13636363636363635,0.7222222222222222,0.15000000000000002,0.5789473684210527,0.13953488372093026,0.55,0.13043478260869568,0.20588235294117652,0.1428571428571429,0.17391304347826086,0.6470588235294117,0.13636363636363635,0.631578947368421,0.17543859649122806,0.45833333333333337,0.15384615384615385,0.7647058823529411,0.13636363636363635,0.6666666666666667,0.19047619047619047,0.09677419354838712,0.5652173913043479,0.3913043478260869,0.46153846153846156,0.16666666666666663,0.3157894736842105,0.1724137931034483,0.15217391304347827,0.1428571428571429,0.16129032258064513,0.09999999999999998,0.11111111111111116,0.15384615384615385,0.13043478260869568,0.6470588235294117,0.19999999999999996,0.125,0.09523809523809523,0.13043478260869568,0.43999999999999995,0.1428571428571429,0.36363636363636365,0.33333333333333337,0.52,0.6470588235294117,0.21739130434782605,0.13953488372093026,0.4666666666666667,0.4137931034482759,0.6470588235294117,0.631578947368421,0.7058823529411764,0.16129032258064513,0.6470588235294117,0.3157894736842105,0.13793103448275867,0.23913043478260865,0.16666666666666663,0.5714285714285714,0.2264150943396226,0.17647058823529416,0.7647058823529411,0.2941176470588235,0.1470588235294118,0.125,0.6470588235294117,0.6470588235294117,0.18181818181818177,0.3666666666666667,0.10526315789473684,0.1515151515151515,0.15000000000000002,0.4285714285714286,0.11764705882352944,0.6666666666666667,0.40625,0.2682926829268293,0.125,0.1428571428571429,1.0,0.6470588235294117,0.7058823529411764,0.13043478260869568,0.52,0.6470588235294117,0.41666666666666663,0.3666666666666667,0.3870967741935484,0.5714285714285714,0.125,0.6470588235294117,0.5789473684210527,0.1875,0.33333333333333337,0.13043478260869568,0.125,0.09999999999999998,0.13043478260869568,0.5714285714285714
Emory University,0.25,0.15909090909090906,0.6666666666666667,0.19999999999999996,0.6842105263157895,0.11627906976744184,0.55,0.17391304347826086,0.23529411764705888,0.19047619047619047,0.17391304347826086,0.6875,0.15909090909090906,0.631578947368421,0.17543859649122806,0.5,0.1923076923076923,0.6875,0.18181818181818177,0.6666666666666667,0.23809523809523814,0.12903225806451613,0.5217391304347826,0.3913043478260869,0.42307692307692313,0.20833333333333337,0.3157894736842105,0.2068965517241379,0.17391304347826086,0.16666666666666663,0.19354838709677424,0.1333333333333333,0.11111111111111116,0.17948717948717952,0.17391304347826086,0.6470588235294117,0.19999999999999996,0.17500000000000004,0.09523809523809523,0.17391304347826086,0.52,0.17142857142857137,0.33333333333333337,0.33333333333333337,0.48,0.6470588235294117,0.26086956521739135,0.13953488372093026,0.4,0.4137931034482759,0.6470588235294117,0.5789473684210527,0.75,0.19354838709677424,0.75,0.26315789473684215,0.12068965517241381,0.26086956521739135,0.20833333333333337,0.5714285714285714,0.2075471698113207,0.1875,0.6470588235294117,0.32352941176470584,0.17647058823529416,0.16666666666666663,0.6875,0.6470588235294117,0.18181818181818177,0.3666666666666667,0.21052631578947367,0.18181818181818177,0.19999999999999996,0.4285714285714286,0.17647058823529416,0.6111111111111112,0.375,0.2682926829268293,0.16666666666666663,0.19047619047619047,0.6470588235294117,1.0,0.6875,0.17391304347826086,0.43999999999999995,0.6875,0.41666666666666663,0.33333333333333337,0.3870967741935484,0.5714285714285714,0.16666666666666663,0.6470588235294117,0.5789473684210527,0.21875,0.3666666666666667,0.17391304347826086,0.125,0.1333333333333333,0.17391304347826086,0.5714285714285714
Tufts University,0.3125,0.13636363636363635,0.6111111111111112,0.19999999999999996,0.631578947368421,0.18604651162790697,0.6,0.17391304347826086,0.20588235294117652,0.19047619047619047,0.08695652173913049,0.6875,0.13636363636363635,0.631578947368421,0.1578947368421053,0.5,0.15384615384615385,0.75,0.18181818181818177,0.6111111111111112,0.19047619047619047,0.12903225806451613,0.5652173913043479,0.4347826086956522,0.42307692307692313,0.16666666666666663,0.2894736842105263,0.1724137931034483,0.13043478260869568,0.1428571428571429,0.16129032258064513,0.1333333333333333,0.11111111111111116,0.15384615384615385,0.17391304347826086,0.6470588235294117,0.15000000000000002,0.15000000000000002,0.1428571428571429,0.17391304347826086,0.43999999999999995,0.1428571428571429,0.36363636363636365,0.37037037037037035,0.52,0.6470588235294117,0.21739130434782605,0.13953488372093026,0.43333333333333335,0.4137931034482759,0.7058823529411764,0.631578947368421,0.6875,0.16129032258064513,0.75,0.2894736842105263,0.10344827586206895,0.23913043478260865,0.16666666666666663,0.5714285714285714,0.2075471698113207,0.1875,0.7058823529411764,0.32352941176470584,0.1470588235294118,0.125,0.6875,0.6470588235294117,0.18181818181818177,0.4,0.1578947368421053,0.1515151515151515,0.19999999999999996,0.4285714285714286,0.17647058823529416,0.6111111111111112,0.375,0.2682926829268293,0.16666666666666663,0.19047619047619047,0.7058823529411764,0.6875,1.0,0.17391304347826086,0.48,0.6875,0.41666666666666663,0.4,0.4193548387096774,0.5238095238095238,0.16666666666666663,0.7058823529411764,0.631578947368421,0.1875,0.33333333333333337,0.17391304347826086,0.125,0.1333333333333333,0.17391304347826086,0.5714285714285714
University of Amsterdam,0.4782608695652174,0.2272727272727273,0.17391304347826086,0.6956521739130435,0.08695652173913049,0.18604651162790697,0.21739130434782605,0.6521739130434783,0.47058823529411764,0.6086956521739131,0.17391304347826086,0.21739130434782605,0.36363636363636365,0.13043478260869568,0.19298245614035092,0.125,0.5769230769230769,0.21739130434782605,0.6521739130434783,0.13043478260869568,0.6086956521739131,0.4193548387096774,0.13043478260869568,0.4347826086956522,0.1923076923076923,0.625,0.39473684210526316,0.5517241379310345,0.23913043478260865,0.45238095238095233,0.5161290322580645,0.5333333333333333,0.16666666666666663,0.4358974358974359,0.6086956521739131,0.13043478260869568,0.17391304347826086,0.15000000000000002,0.13043478260869568,0.6086956521739131,0.16000000000000003,0.4571428571428572,0.33333333333333337,0.5185185185185186,0.16000000000000003,0.17391304347826086,0.6521739130434783,0.39534883720930236,0.19999999999999996,0.1724137931034483,0.21739130434782605,0.17391304347826086,0.17391304347826086,0.5161290322580645,0.17391304347826086,0.1578947368421053,0.18965517241379315,0.34782608695652173,0.625,0.17391304347826086,0.30188679245283023,0.08695652173913049,0.13043478260869568,0.2647058823529411,0.5,0.08333333333333337,0.21739130434782605,0.17391304347826086,0.4782608695652174,0.4666666666666667,0.13043478260869568,0.5454545454545454,0.6521739130434783,0.5,0.5217391304347826,0.21739130434782605,0.15625,0.3414634146341463,0.625,0.6521739130434783,0.13043478260869568,0.17391304347826086,0.17391304347826086,1.0,0.16000000000000003,0.17391304347826086,0.29166666666666663,0.19999999999999996,0.16129032258064513,0.21739130434782605,0.7083333333333333,0.13043478260869568,0.17391304347826086,0.5,0.33333333333333337,0.6521739130434783,0.375,0.5,0.6086956521739131,0.17391304347826086
Michigan State University,0.16000000000000003,0.20454545454545459,0.52,0.12,0.52,0.2325581395348837,0.56,0.12,0.23529411764705888,0.12,0.12,0.52,0.15909090909090906,0.48,0.21052631578947367,0.48,0.11538461538461542,0.48,0.12,0.48,0.19999999999999996,0.16129032258064513,0.48,0.16000000000000003,0.5,0.07999999999999996,0.21052631578947367,0.13793103448275867,0.21739130434782605,0.19047619047619047,0.16129032258064513,0.1333333333333333,0.18518518518518523,0.15384615384615385,0.07999999999999996,0.56,0.19999999999999996,0.19999999999999996,0.16000000000000003,0.12,0.24,0.17142857142857137,0.33333333333333337,0.07407407407407407,0.48,0.52,0.19999999999999996,0.18604651162790697,0.5,0.6551724137931034,0.48,0.56,0.48,0.16129032258064513,0.48,0.3421052631578947,0.1724137931034483,0.19565217391304346,0.16000000000000003,0.76,0.16981132075471694,0.16000000000000003,0.48,0.2647058823529411,0.1470588235294118,0.16000000000000003,0.56,0.52,0.24,0.16666666666666663,0.19999999999999996,0.2727272727272727,0.16000000000000003,0.1785714285714286,0.19999999999999996,0.48,0.40625,0.24390243902439024,0.07999999999999996,0.16000000000000003,0.52,0.43999999999999995,0.48,0.16000000000000003,1.0,0.56,0.16000000000000003,0.33333333333333337,0.4516129032258065,0.48,0.12,0.56,0.6,0.21875,0.16666666666666663,0.16000000000000003,0.15625,0.09999999999999998,0.07999999999999996,0.52
Ghent University,0.25,0.13636363636363635,0.6111111111111112,0.19999999999999996,0.631578947368421,0.18604651162790697,0.65,0.17391304347826086,0.23529411764705888,0.19047619047619047,0.13043478260869568,0.6875,0.15909090909090906,0.5789473684210527,0.14035087719298245,0.5416666666666667,0.1923076923076923,0.6875,0.18181818181818177,0.6666666666666667,0.23809523809523814,0.12903225806451613,0.6086956521739131,0.4782608695652174,0.46153846153846156,0.20833333333333337,0.3157894736842105,0.2068965517241379,0.17391304347826086,0.16666666666666663,0.19354838709677424,0.1333333333333333,0.11111111111111116,0.17948717948717952,0.17391304347826086,0.6470588235294117,0.15000000000000002,0.17500000000000004,0.09523809523809523,0.17391304347826086,0.43999999999999995,0.17142857142857137,0.4242424242424242,0.40740740740740744,0.48,0.7058823529411764,0.26086956521739135,0.13953488372093026,0.43333333333333335,0.4482758620689655,0.6470588235294117,0.631578947368421,0.6875,0.19354838709677424,0.6875,0.26315789473684215,0.13793103448275867,0.26086956521739135,0.20833333333333337,0.6190476190476191,0.24528301886792447,0.1875,0.6470588235294117,0.32352941176470584,0.17647058823529416,0.125,0.6875,0.7058823529411764,0.2272727272727273,0.4,0.1578947368421053,0.18181818181818177,0.19999999999999996,0.3928571428571429,0.17647058823529416,0.7222222222222222,0.40625,0.31707317073170727,0.16666666666666663,0.19047619047619047,0.6470588235294117,0.6875,0.6875,0.17391304347826086,0.56,1.0,0.45833333333333337,0.3666666666666667,0.4193548387096774,0.6190476190476191,0.16666666666666663,0.6470588235294117,0.631578947368421,0.21875,0.33333333333333337,0.17391304347826086,0.15625,0.1333333333333333,0.17391304347826086,0.5714285714285714
Freie Universität Berlin,0.33333333333333337,0.2272727272727273,0.375,0.33333333333333337,0.29166666666666663,0.16279069767441856,0.33333333333333337,0.25,0.2941176470588235,0.29166666666666663,0.125,0.45833333333333337,0.18181818181818177,0.33333333333333337,0.22807017543859653,0.16666666666666663,0.2692307692307693,0.45833333333333337,0.33333333333333337,0.41666666666666663,0.33333333333333337,0.16129032258064513,0.25,0.41666666666666663,0.23076923076923073,0.25,0.3421052631578947,0.27586206896551724,0.21739130434782605,0.2142857142857143,0.19354838709677424,0.23333333333333328,0.12962962962962965,0.2564102564102564,0.29166666666666663,0.41666666666666663,0.16666666666666663,0.19999999999999996,0.125,0.25,0.36,0.19999999999999996,0.3939393939393939,0.40740740740740744,0.16000000000000003,0.41666666666666663,0.25,0.2093023255813954,0.19999999999999996,0.2068965517241379,0.375,0.29166666666666663,0.45833333333333337,0.19354838709677424,0.41666666666666663,0.368421052631579,0.18965517241379315,0.28260869565217395,0.20833333333333337,0.25,0.24528301886792447,0.16666666666666663,0.45833333333333337,0.4411764705882353,0.2647058823529411,0.08333333333333337,0.45833333333333337,0.45833333333333337,0.41666666666666663,0.43333333333333335,0.125,0.2727272727272727,0.33333333333333337,0.4642857142857143,0.5416666666666667,0.41666666666666663,0.1875,0.41463414634146345,0.16666666666666663,0.33333333333333337,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.29166666666666663,0.16000000000000003,0.45833333333333337,1.0,0.5333333333333333,0.25806451612903225,0.29166666666666663,0.20833333333333337,0.375,0.33333333333333337,0.25,0.6,0.25,0.25,0.19999999999999996,0.29166666666666663,0.25
Technische Universität München,0.33333333333333337,0.18181818181818177,0.33333333333333337,0.2666666666666667,0.3666666666666667,0.16279069767441856,0.3666666666666667,0.19999999999999996,0.17647058823529416,0.30000000000000004,0.19999999999999996,0.3666666666666667,0.15909090909090906,0.33333333333333337,0.24561403508771928,0.2666666666666667,0.16666666666666663,0.3666666666666667,0.33333333333333337,0.3666666666666667,0.2666666666666667,0.09677419354838712,0.33333333333333337,0.43333333333333335,0.23333333333333328,0.23333333333333328,0.3157894736842105,0.19999999999999996,0.17391304347826086,0.19047619047619047,0.16129032258064513,0.1333333333333333,0.20370370370370372,0.17948717948717952,0.2666666666666667,0.4,0.23333333333333328,0.19999999999999996,0.19999999999999996,0.23333333333333328,0.4,0.19999999999999996,0.36363636363636365,0.4,0.2666666666666667,0.4,0.2666666666666667,0.13953488372093026,0.09999999999999998,0.19999999999999996,0.3666666666666667,0.4,0.3666666666666667,0.09677419354838712,0.33333333333333337,0.5263157894736843,0.1724137931034483,0.30434782608695654,0.33333333333333337,0.3666666666666667,0.2264150943396226,0.1333333333333333,0.3666666666666667,0.4411764705882353,0.1470588235294118,0.1333333333333333,0.43333333333333335,0.4,0.33333333333333337,0.2666666666666667,0.16666666666666663,0.12121212121212122,0.30000000000000004,0.33333333333333337,0.43333333333333335,0.4,0.21875,0.41463414634146345,0.19999999999999996,0.2666666666666667,0.3666666666666667,0.33333333333333337,0.4,0.19999999999999996,0.33333333333333337,0.3666666666666667,0.5333333333333333,1.0,0.16129032258064513,0.33333333333333337,0.16666666666666663,0.43333333333333335,0.4,0.15625,0.3666666666666667,0.2666666666666667,0.1875,0.1333333333333333,0.30000000000000004,0.4
Case Western Reserve University,0.16129032258064513,0.18181818181818177,0.4516129032258065,0.12903225806451613,0.4516129032258065,0.2093023255813954,0.4516129032258065,0.12903225806451613,0.1470588235294118,0.12903225806451613,0.12903225806451613,0.4193548387096774,0.13636363636363635,0.3870967741935484,0.17543859649122806,0.4193548387096774,0.12903225806451613,0.3870967741935484,0.12903225806451613,0.4838709677419355,0.19354838709677424,0.09677419354838712,0.5483870967741935,0.19354838709677424,0.5483870967741935,0.09677419354838712,0.1578947368421053,0.12903225806451613,0.19565217391304346,0.1428571428571429,0.09677419354838712,0.09677419354838712,0.11111111111111116,0.15384615384615385,0.12903225806451613,0.3548387096774194,0.19354838709677424,0.25,0.12903225806451613,0.12903225806451613,0.25806451612903225,0.11428571428571432,0.21212121212121215,0.16129032258064513,0.4193548387096774,0.4193548387096774,0.19354838709677424,0.16279069767441856,0.4193548387096774,0.4516129032258065,0.4516129032258065,0.4193548387096774,0.3870967741935484,0.06451612903225812,0.3870967741935484,0.1842105263157895,0.22413793103448276,0.23913043478260865,0.16129032258064513,0.4516129032258065,0.2264150943396226,0.16129032258064513,0.4193548387096774,0.1470588235294118,0.1470588235294118,0.16129032258064513,0.4193548387096774,0.4516129032258065,0.19354838709677424,0.12903225806451613,0.16129032258064513,0.18181818181818177,0.16129032258064513,0.22580645161290325,0.16129032258064513,0.4516129032258065,0.4375,0.29268292682926833,0.09677419354838712,0.16129032258064513,0.3870967741935484,0.3870967741935484,0.4193548387096774,0.16129032258064513,0.4516129032258065,0.4193548387096774,0.25806451612903225,0.16129032258064513,1.0,0.4516129032258065,0.16129032258064513,0.4193548387096774,0.4838709677419355,0.125,0.22580645161290325,0.16129032258064513,0.125,0.09677419354838712,0.16129032258064513,0.4838709677419355
Vanderbilt University,0.2857142857142857,0.15909090909090906,0.6190476190476191,0.19047619047619047,0.6190476190476191,0.16279069767441856,0.5714285714285714,0.21739130434782605,0.2647058823529411,0.19047619047619047,0.13043478260869568,0.6190476190476191,0.18181818181818177,0.6190476190476191,0.1578947368421053,0.5416666666666667,0.23076923076923073,0.5714285714285714,0.2272727272727273,0.6190476190476191,0.2857142857142857,0.19354838709677424,0.5217391304347826,0.21739130434782605,0.5769230769230769,0.25,0.2894736842105263,0.24137931034482762,0.17391304347826086,0.2142857142857143,0.22580645161290325,0.16666666666666663,0.14814814814814814,0.20512820512820518,0.21739130434782605,0.6190476190476191,0.19047619047619047,0.19999999999999996,0.04761904761904767,0.17391304347826086,0.36,0.19999999999999996,0.36363636363636365,0.18518518518518523,0.48,0.6190476190476191,0.30434782608695654,0.18604651162790697,0.4666666666666667,0.48275862068965514,0.5238095238095238,0.5238095238095238,0.5714285714285714,0.22580645161290325,0.5238095238095238,0.2894736842105263,0.15517241379310343,0.23913043478260865,0.25,0.5238095238095238,0.16981132075471694,0.1428571428571429,0.5714285714285714,0.2941176470588235,0.20588235294117652,0.16666666666666663,0.5714285714285714,0.6190476190476191,0.31818181818181823,0.2666666666666667,0.1428571428571429,0.21212121212121215,0.23809523809523814,0.2857142857142857,0.23809523809523814,0.6190476190476191,0.46875,0.29268292682926833,0.20833333333333337,0.23809523809523814,0.5714285714285714,0.5714285714285714,0.5238095238095238,0.21739130434782605,0.48,0.6190476190476191,0.29166666666666663,0.33333333333333337,0.4516129032258065,1.0,0.20833333333333337,0.5714285714285714,0.5714285714285714,0.25,0.30000000000000004,0.21739130434782605,0.1875,0.16666666666666663,0.21739130434782605,0.6666666666666667
